                           name                            |                           name                           
 Cibo Restaurant                                           | Cole's Restaurant
 Bijou Grille                                              | Bijou Grille
 Encore Restaurant                                         | Encorte Rdstaurant
 Betty'c                                                   | Betty'd
 Ulrich's Tavern                                           | Ulrich's Tavern
 Casa-Di-Pizxza                                            | Casas-Di-Pizza
 E B Green's Steakhouse                                    | E B Green's Steakhouse
 Fat Bob's Smokehouse                                      | Fat Bob'sx Smokehouse
 Blackbird Restaurant                                      | Blackithrj Restaurant & Pb
 Forepaugh's                                               | Forepaug's
 Lexington Restaurant                                      | Lexigton Restaurant
 Sakura Restaueant & Bar                                   | Sakurfa Restaurat & Bar
 Downtowner Woodfire Grill                                 | Downtowsner Woodfire Groll
 DeGidio's Restaurant & Bar                                | DeGidio's Restaurant & Bar
 Kncakd's Fish Chop & Stea                                 | Kincaid's Fish Chop & Steak
 Kincaid's Fish Chop & Steak                               | Kincaid's Fish Chop & Steak
 Glockespiel                                               | Glockespiel
 China Gourmet                                             | China Gouret
 La Cucaracha Mexdiocan Restaurante                        | La Cucaracha Mexican Rrstaurante
 Lottle Szechuan Inc                                       | Little Szechuqn Inc
 Everest On Grand                                          | Egerest On Grand
 Green Mill Restaurant                                     | Green Mill Restaurant
 Greens Restaurant                                         | Green Mill Restaurant
 Bennett's Chpp and Railhoua                               | Bennett's Cho and Railhouise
 Boca Chica Restzurante                                    | Boca Chuxa Restzuranted
 Bitzee Mama's Restauraznmts                               | Bitzee Mama's Restaurants
 La Perl Cafe                                              | La Perla Cafe
 Jimmy Buffett's Margaritaville Glendale                   | Jimmy Buffet's Margaritaville Glendle
 Jimmy Buffett's Margaritaville Las Vegas                  | Jimmy Buffet's Margaritaville Glendle
 Gordon Biersch Brewery Restaurant                         | Gordon Biersch Brewery Restsuran
 Gordon Biersch Brewery Restaurant                         | Gordon Biersch Brewery Restsuran
 Gordon Biersch Brewery Restaurant                         | Gordon Biersch Brewery Restsuran
 Gordon Biersch Brewery Restaurant                         | Gordon Biersch Brewery Restsuran
 Gordon Bierscxh Brewery Rstsurtant                        | Gordon Biersch Brewery Restsuran
 Gordon Bersch Brewer Restaurantg                          | Gordon Biersch Brewery Restsuran
 Zang Asia Bistro                                          | Zang Asian Bisdtro
 Yard House Glendale                                       | Yard Houwe Glendale
 A Touch of European Cafe                                  | A Touch of European Cafe
 Saka Sushi ad Grill                                       | Sakana Sushi and Grill
 Chevys Fresh Mex                                          | Chevys Fresh Mex
 Chevys Fresg Mex                                          | Chevys Fresh Mex
 Chevys Fresh Mex                                          | Chevys Fresh Mex
 Chevys Fresh Mex                                          | Chevys Fresh Mex
 Siam Thai Cuisine                                         | Siam Thai Cuisine
 Olar Thai Cuisine                                         | Siam Thai Cuisine
 Domino's Pizsza                                           | Domino's Pizza
 Domino's Pizzxa                                           | Domino's Pizza
 Domino's Pizza                                            | Domino's Pizza
 Pradise Bakery & Cafe                                     | Paradise Bakery & Cafe
 Paradikse Bakery & Cafe                                   | Paradise Bakery & Cafe
 Saddle Ranch Choip House                                  | Saddoew Ranch Chop House
 Applebee's Neighborhood Restaurant                        | Applebee's Neibhborhood Resdturant
 Outbak Steakhouse                                         | Outbsck Steakhoude
